"","Area.Code","Area","Item.Code","Item","Element","Year","Value"
"2859",48,"Costa Rica",401,"Chillies and peppers, green","Area harvested",2018,189
"2860",48,"Costa Rica",661,"Cocoa, beans","Area harvested",2018,4344
"2861",48,"Costa Rica",249,"Coconuts","Area harvested",2018,1500
"2862",48,"Costa Rica",656,"Coffee, green","Area harvested",2018,93697
"2863",48,"Costa Rica",397,"Cucumbers and gherkins","Area harvested",2018,183
"2864",48,"Costa Rica",399,"Eggplants (aubergines)","Area harvested",2018,18
"2865",48,"Costa Rica",619,"Fruit, fresh nes","Area harvested",2018,57144
"2866",48,"Costa Rica",603,"Fruit, tropical fresh nes","Area harvested",2018,1116
"2867",48,"Costa Rica",720,"Ginger","Area harvested",2018,314
"2868",48,"Costa Rica",507,"Grapefruit (inc. pomelos)","Area harvested",2018,2745
"2869",48,"Costa Rica",242,"Groundnuts, with shell","Area harvested",2018,204
"2870",48,"Costa Rica",407,"Leeks, other alliaceous vegetables","Area harvested",2018,8
"2871",48,"Costa Rica",497,"Lemons and limes","Area harvested",2018,1862
"2872",48,"Costa Rica",372,"Lettuce and chicory","Area harvested",2018,199
"2873",48,"Costa Rica",56,"Maize","Area harvested",2018,3377
"2874",48,"Costa Rica",571,"Mangoes, mangosteens, guavas","Area harvested",2018,6661
"2875",48,"Costa Rica",809,"Manila fibre (abaca)","Area harvested",2018,1049
"2876",48,"Costa Rica",568,"Melons, other (inc.cantaloupes)","Area harvested",2018,4437
"2877",48,"Costa Rica",234,"Nuts nes","Area harvested",2018,92
"2878",48,"Costa Rica",254,"Oil palm fruit","Area harvested",2018,76910
"2879",48,"Costa Rica",403,"Onions, dry","Area harvested",2018,1323
"2880",48,"Costa Rica",402,"Onions, shallots, green","Area harvested",2018,17
"2881",48,"Costa Rica",490,"Oranges","Area harvested",2018,24000
"2882",48,"Costa Rica",600,"Papayas","Area harvested",2018,950
"2883",48,"Costa Rica",687,"Pepper (piper spp.)","Area harvested",2018,436
"2884",48,"Costa Rica",574,"Pineapples","Area harvested",2018,45000
"2885",48,"Costa Rica",489,"Plantains and others","Area harvested",2018,10000
"2886",48,"Costa Rica",116,"Potatoes","Area harvested",2018,3682
"2887",48,"Costa Rica",27,"Rice, paddy","Area harvested",2018,38772
"2888",48,"Costa Rica",149,"Roots and tubers nes","Area harvested",2018,1205
"2889",48,"Costa Rica",836,"Rubber, natural","Area harvested",2018,NA
"2890",48,"Costa Rica",328,"Seed cotton","Area harvested",2018,868
"2891",48,"Costa Rica",289,"Sesame seed","Area harvested",2018,270
"2892",48,"Costa Rica",83,"Sorghum","Area harvested",2018,NA
"2893",48,"Costa Rica",236,"Soybeans","Area harvested",2018,NA
"2894",48,"Costa Rica",373,"Spinach","Area harvested",2018,14
"2895",48,"Costa Rica",544,"Strawberries","Area harvested",2018,150
"2896",48,"Costa Rica",156,"Sugar cane","Area harvested",2018,60000
"2897",48,"Costa Rica",122,"Sweet potatoes","Area harvested",2018,218
"2898",48,"Costa Rica",826,"Tobacco, unmanufactured","Area harvested",2018,8
"2899",48,"Costa Rica",388,"Tomatoes","Area harvested",2018,1100
"2900",48,"Costa Rica",463,"Vegetables, fresh nes","Area harvested",2018,3026
"2901",48,"Costa Rica",420,"Vegetables, leguminous nes","Area harvested",2018,NA
"2902",48,"Costa Rica",567,"Watermelons","Area harvested",2018,3228
"2903",48,"Costa Rica",137,"Yams","Area harvested",2018,1528
"2904",48,"Costa Rica",135,"Yautia (cocoyam)","Area harvested",2018,1665
"2905",48,"Costa Rica",1717,"Cereals, Total","Area harvested",2018,42149
"2906",48,"Costa Rica",1804,"Citrus Fruit, Total","Area harvested",2018,28607
"2907",48,"Costa Rica",1753,"Fibre Crops Primary","Area harvested",2018,1917
"2908",48,"Costa Rica",1738,"Fruit Primary","Area harvested",2018,203339
"2909",48,"Costa Rica",1731,"Oilcrops","Area harvested",2018,79752
"2910",48,"Costa Rica",1841,"Oilcrops, Cake Equivalent","Area harvested",2018,79752
"2911",48,"Costa Rica",1732,"Oilcrops, Oil Equivalent","Area harvested",2018,79752
"2912",48,"Costa Rica",1726,"Pulses, Total","Area harvested",2018,17520
"2913",48,"Costa Rica",1720,"Roots and Tubers, Total","Area harvested",2018,18934
"2914",48,"Costa Rica",1723,"Sugar Crops Primary","Area harvested",2018,60000
"2915",48,"Costa Rica",1729,"Treenuts, Total","Area harvested",2018,92
"2916",48,"Costa Rica",1735,"Vegetables Primary","Area harvested",2018,8419
"2917",107,"Côte d'Ivoire",221,"Almonds, with shell","Area harvested",2018,3159
"2918",107,"Côte d'Ivoire",572,"Avocados","Area harvested",2018,5398
"2919",107,"Côte d'Ivoire",486,"Bananas","Area harvested",2018,8554
"2920",107,"Côte d'Ivoire",176,"Beans, dry","Area harvested",2018,49418
"2921",107,"Côte d'Ivoire",414,"Beans, green","Area harvested",2018,1731
"2922",107,"Côte d'Ivoire",216,"Brazil nuts, with shell","Area harvested",2018,NA
"2923",107,"Côte d'Ivoire",217,"Cashew nuts, with shell","Area harvested",2018,1800944
"2924",107,"Côte d'Ivoire",125,"Cassava","Area harvested",2018,914810
"2925",107,"Côte d'Ivoire",689,"Chillies and peppers, dry","Area harvested",2018,27533
"2926",107,"Côte d'Ivoire",401,"Chillies and peppers, green","Area harvested",2018,4013
"2927",107,"Côte d'Ivoire",661,"Cocoa, beans","Area harvested",2018,4606820
"2928",107,"Côte d'Ivoire",249,"Coconuts","Area harvested",2018,59000
"2929",107,"Côte d'Ivoire",656,"Coffee, green","Area harvested",2018,471778
"2930",107,"Côte d'Ivoire",813,"Coir","Area harvested",2018,NA
"2931",107,"Côte d'Ivoire",397,"Cucumbers and gherkins","Area harvested",2018,4446
"2932",107,"Côte d'Ivoire",399,"Eggplants (aubergines)","Area harvested",2018,19195
"2933",107,"Côte d'Ivoire",94,"Fonio","Area harvested",2018,14383
"2934",107,"Côte d'Ivoire",512,"Fruit, citrus nes","Area harvested",2018,3424
"2935",107,"Côte d'Ivoire",619,"Fruit, fresh nes","Area harvested",2018,4366
"2936",107,"Côte d'Ivoire",603,"Fruit, tropical fresh nes","Area harvested",2018,40360
"2937",107,"Côte d'Ivoire",720,"Ginger","Area harvested",2018,504
"2938",107,"Côte d'Ivoire",507,"Grapefruit (inc. pomelos)","Area harvested",2018,4504
"2939",107,"Côte d'Ivoire",242,"Groundnuts, with shell","Area harvested",2018,116605
"2940",107,"Côte d'Ivoire",780,"Jute","Area harvested",2018,NA
"2941",107,"Côte d'Ivoire",263,"Karite nuts (sheanuts)","Area harvested",2018,25146
"2942",107,"Côte d'Ivoire",224,"Kola nuts","Area harvested",2018,86172
"2943",107,"Côte d'Ivoire",56,"Maize","Area harvested",2018,520020
"2944",107,"Côte d'Ivoire",446,"Maize, green","Area harvested",2018,73386
"2945",107,"Côte d'Ivoire",571,"Mangoes, mangosteens, guavas","Area harvested",2018,164820
"2946",107,"Côte d'Ivoire",79,"Millet","Area harvested",2018,78737
"2947",107,"Côte d'Ivoire",234,"Nuts nes","Area harvested",2018,8935
"2948",107,"Côte d'Ivoire",254,"Oil palm fruit","Area harvested",2018,332544
"2949",107,"Côte d'Ivoire",339,"Oilseeds nes","Area harvested",2018,8594
"2950",107,"Côte d'Ivoire",430,"Okra","Area harvested",2018,57352
"2951",107,"Côte d'Ivoire",402,"Onions, shallots, green","Area harvested",2018,817
"2952",107,"Côte d'Ivoire",490,"Oranges","Area harvested",2018,3128
"2953",107,"Côte d'Ivoire",600,"Papayas","Area harvested",2018,6810
"2954",107,"Côte d'Ivoire",687,"Pepper (piper spp.)","Area harvested",2018,303
"2955",107,"Côte d'Ivoire",574,"Pineapples","Area harvested",2018,828
"2956",107,"Côte d'Ivoire",223,"Pistachios","Area harvested",2018,NA
"2957",107,"Côte d'Ivoire",489,"Plantains and others","Area harvested",2018,490803
"2958",107,"Côte d'Ivoire",116,"Potatoes","Area harvested",2018,NA
"2959",107,"Côte d'Ivoire",211,"Pulses nes","Area harvested",2018,22642
"2960",107,"Côte d'Ivoire",394,"Pumpkins, squash and gourds","Area harvested",2018,1984
"2961",107,"Côte d'Ivoire",27,"Rice, paddy","Area harvested",2018,756623
"2962",107,"Côte d'Ivoire",149,"Roots and tubers nes","Area harvested",2018,3021
"2963",107,"Côte d'Ivoire",836,"Rubber, natural","Area harvested",2018,386449
"2964",107,"Côte d'Ivoire",328,"Seed cotton","Area harvested",2018,370000
"2965",107,"Côte d'Ivoire",289,"Sesame seed","Area harvested",2018,15392
"2966",107,"Côte d'Ivoire",83,"Sorghum","Area harvested",2018,99021
"2967",107,"Côte d'Ivoire",236,"Soybeans","Area harvested",2018,252
"2968",107,"Côte d'Ivoire",723,"Spices nes","Area harvested",2018,1132
"2969",107,"Côte d'Ivoire",423,"String beans","Area harvested",2018,1477
"2970",107,"Côte d'Ivoire",156,"Sugar cane","Area harvested",2018,24169
"2971",107,"Côte d'Ivoire",122,"Sweet potatoes","Area harvested",2018,30001
"2972",107,"Côte d'Ivoire",136,"Taro (cocoyam)","Area harvested",2018,72072
"2973",107,"Côte d'Ivoire",826,"Tobacco, unmanufactured","Area harvested",2018,11203
"2974",107,"Côte d'Ivoire",388,"Tomatoes","Area harvested",2018,3850
"2975",107,"Côte d'Ivoire",463,"Vegetables, fresh nes","Area harvested",2018,18100
"2976",107,"Côte d'Ivoire",137,"Yams","Area harvested",2018,1260447
"2977",107,"Côte d'Ivoire",1717,"Cereals, Total","Area harvested",2018,1468784
"2978",107,"Côte d'Ivoire",1804,"Citrus Fruit, Total","Area harvested",2018,11056
"2979",107,"Côte d'Ivoire",1753,"Fibre Crops Primary","Area harvested",2018,370000
"2980",107,"Côte d'Ivoire",1738,"Fruit Primary","Area harvested",2018,732995
"2981",107,"Côte d'Ivoire",1731,"Oilcrops","Area harvested",2018,927533
"2982",107,"Côte d'Ivoire",1841,"Oilcrops, Cake Equivalent","Area harvested",2018,902387
"2983",107,"Côte d'Ivoire",1732,"Oilcrops, Oil Equivalent","Area harvested",2018,927533
"2984",107,"Côte d'Ivoire",1726,"Pulses, Total","Area harvested",2018,72060
"2985",107,"Côte d'Ivoire",1720,"Roots and Tubers, Total","Area harvested",2018,2280351
"2986",107,"Côte d'Ivoire",1723,"Sugar Crops Primary","Area harvested",2018,24169
"2987",107,"Côte d'Ivoire",1729,"Treenuts, Total","Area harvested",2018,1813038
"2988",107,"Côte d'Ivoire",1735,"Vegetables Primary","Area harvested",2018,186351
"2989",98,"Croatia",221,"Almonds, with shell","Area harvested",2018,420
"2990",98,"Croatia",515,"Apples","Area harvested",2018,4730
"2991",98,"Croatia",526,"Apricots","Area harvested",2018,270
"2992",98,"Croatia",572,"Avocados","Area harvested",2018,0
"2993",98,"Croatia",486,"Bananas","Area harvested",2018,0
"2994",98,"Croatia",44,"Barley","Area harvested",2018,50990
"2995",98,"Croatia",414,"Beans, green","Area harvested",2018,450
"2996",98,"Croatia",558,"Berries nes","Area harvested",2018,1040
"2997",98,"Croatia",552,"Blueberries","Area harvested",2018,250
"2998",98,"Croatia",181,"Broad beans, horse beans, dry","Area harvested",2018,1400
"2999",98,"Croatia",358,"Cabbages and other brassicas","Area harvested",2018,1820
"3000",98,"Croatia",426,"Carrots and turnips","Area harvested",2018,300
"3001",98,"Croatia",393,"Cauliflowers and broccoli","Area harvested",2018,160
"3002",98,"Croatia",108,"Cereals nes","Area harvested",2018,700
"3003",98,"Croatia",531,"Cherries","Area harvested",2018,720
"3004",98,"Croatia",530,"Cherries, sour","Area harvested",2018,2220
"3005",98,"Croatia",220,"Chestnut","Area harvested",2018,130
"3006",98,"Croatia",401,"Chillies and peppers, green","Area harvested",2018,1020
"3007",98,"Croatia",397,"Cucumbers and gherkins","Area harvested",2018,90
"3008",98,"Croatia",569,"Figs","Area harvested",2018,270
"3009",98,"Croatia",773,"Flax fibre and tow","Area harvested",2018,0
"3010",98,"Croatia",512,"Fruit, citrus nes","Area harvested",2018,0
"3011",98,"Croatia",406,"Garlic","Area harvested",2018,410
"3012",98,"Croatia",103,"Grain, mixed","Area harvested",2018,0
"3013",98,"Croatia",507,"Grapefruit (inc. pomelos)","Area harvested",2018,0
"3014",98,"Croatia",560,"Grapes","Area harvested",2018,20510
"3015",98,"Croatia",225,"Hazelnuts, with shell","Area harvested",2018,4810
"3016",98,"Croatia",777,"Hemp tow waste","Area harvested",2018,0
"3017",98,"Croatia",677,"Hops","Area harvested",2018,0
"3018",98,"Croatia",407,"Leeks, other alliaceous vegetables","Area harvested",2018,80
"3019",98,"Croatia",497,"Lemons and limes","Area harvested",2018,30
"3020",98,"Croatia",372,"Lettuce and chicory","Area harvested",2018,250
"3021",98,"Croatia",333,"Linseed","Area harvested",2018,0
"3022",98,"Croatia",56,"Maize","Area harvested",2018,235350
"3023",98,"Croatia",568,"Melons, other (inc.cantaloupes)","Area harvested",2018,220
"3024",98,"Croatia",234,"Nuts nes","Area harvested",2018,0
"3025",98,"Croatia",75,"Oats","Area harvested",2018,15890
"3026",98,"Croatia",339,"Oilseeds nes","Area harvested",2018,4720
"3027",98,"Croatia",260,"Olives","Area harvested",2018,18700
"3028",98,"Croatia",403,"Onions, dry","Area harvested",2018,800
"3029",98,"Croatia",490,"Oranges","Area harvested",2018,30
"3030",98,"Croatia",534,"Peaches and nectarines","Area harvested",2018,870
"3031",98,"Croatia",521,"Pears","Area harvested",2018,800
"3032",98,"Croatia",187,"Peas, dry","Area harvested",2018,1060
"3033",98,"Croatia",417,"Peas, green","Area harvested",2018,530
"3034",98,"Croatia",536,"Plums and sloes","Area harvested",2018,4280
"3035",98,"Croatia",116,"Potatoes","Area harvested",2018,9270
"3036",98,"Croatia",211,"Pulses nes","Area harvested",2018,80
"3037",98,"Croatia",394,"Pumpkins, squash and gourds","Area harvested",2018,370
"3038",98,"Croatia",270,"Rapeseed","Area harvested",2018,55030
"3039",98,"Croatia",547,"Raspberries","Area harvested",2018,90
"3040",98,"Croatia",27,"Rice, paddy","Area harvested",2018,0
"3041",98,"Croatia",71,"Rye","Area harvested",2018,1290
"3042",98,"Croatia",236,"Soybeans","Area harvested",2018,77090
"3043",98,"Croatia",544,"Strawberries","Area harvested",2018,250
"3044",98,"Croatia",157,"Sugar beet","Area harvested",2018,14070
"3045",98,"Croatia",267,"Sunflower seed","Area harvested",2018,37130
"3046",98,"Croatia",495,"Tangerines, mandarins, clementines, satsumas","Area harvested",2018,1910
"3047",98,"Croatia",826,"Tobacco, unmanufactured","Area harvested",2018,3830
"3048",98,"Croatia",388,"Tomatoes","Area harvested",2018,490
"3049",98,"Croatia",97,"Triticale","Area harvested",2018,17030
"3050",98,"Croatia",463,"Vegetables, fresh nes","Area harvested",2018,970
"3051",98,"Croatia",222,"Walnuts, with shell","Area harvested",2018,6700
"3052",98,"Croatia",567,"Watermelons","Area harvested",2018,970
"3053",98,"Croatia",15,"Wheat","Area harvested",2018,138460
"3054",98,"Croatia",1717,"Cereals, Total","Area harvested",2018,459710
"3055",98,"Croatia",1804,"Citrus Fruit, Total","Area harvested",2018,1970
"3056",98,"Croatia",1753,"Fibre Crops Primary","Area harvested",2018,0
"3057",98,"Croatia",1738,"Fruit Primary","Area harvested",2018,39460
"3058",98,"Croatia",1731,"Oilcrops","Area harvested",2018,192670
"3059",98,"Croatia",1841,"Oilcrops, Cake Equivalent","Area harvested",2018,173970
"3060",98,"Croatia",1732,"Oilcrops, Oil Equivalent","Area harvested",2018,192670
"3061",98,"Croatia",1726,"Pulses, Total","Area harvested",2018,2540
"3062",98,"Croatia",1720,"Roots and Tubers, Total","Area harvested",2018,9270
"3063",98,"Croatia",1723,"Sugar Crops Primary","Area harvested",2018,14070
"3064",98,"Croatia",1729,"Treenuts, Total","Area harvested",2018,12060
"3065",98,"Croatia",1735,"Vegetables Primary","Area harvested",2018,7740
"3066",49,"Cuba",800,"Agave fibres nes","Area harvested",2018,5655
"3067",49,"Cuba",572,"Avocados","Area harvested",2018,209
"3068",49,"Cuba",486,"Bananas","Area harvested",2018,22289
"3069",49,"Cuba",782,"Bastfibres, other","Area harvested",2018,1694
"3070",49,"Cuba",176,"Beans, dry","Area harvested",2018,147560
"3071",49,"Cuba",358,"Cabbages and other brassicas","Area harvested",2018,4101
"3072",49,"Cuba",125,"Cassava","Area harvested",2018,145229
"3073",49,"Cuba",401,"Chillies and peppers, green","Area harvested",2018,7277
"3074",49,"Cuba",661,"Cocoa, beans","Area harvested",2018,3940
"3075",49,"Cuba",249,"Coconuts","Area harvested",2018,12783
"3076",49,"Cuba",656,"Coffee, green","Area harvested",2018,18090
"3077",49,"Cuba",397,"Cucumbers and gherkins","Area harvested",2018,8208
"3078",49,"Cuba",399,"Eggplants (aubergines)","Area harvested",2018,NA
"3079",49,"Cuba",512,"Fruit, citrus nes","Area harvested",2018,395
"3080",49,"Cuba",619,"Fruit, fresh nes","Area harvested",2018,11640
"3081",49,"Cuba",603,"Fruit, tropical fresh nes","Area harvested",2018,497
"3082",49,"Cuba",406,"Garlic","Area harvested",2018,2373
"3083",49,"Cuba",507,"Grapefruit (inc. pomelos)","Area harvested",2018,3358
"3084",49,"Cuba",560,"Grapes","Area harvested",2018,1674
"3085",49,"Cuba",242,"Groundnuts, with shell","Area harvested",2018,5231
"3086",49,"Cuba",497,"Lemons and limes","Area harvested",2018,601
"3087",49,"Cuba",56,"Maize","Area harvested",2018,144704
"3088",49,"Cuba",571,"Mangoes, mangosteens, guavas","Area harvested",2018,33558
"3089",49,"Cuba",568,"Melons, other (inc.cantaloupes)","Area harvested",2018,6255
"3090",49,"Cuba",403,"Onions, dry","Area harvested",2018,7152
"3091",49,"Cuba",490,"Oranges","Area harvested",2018,4620
"3092",49,"Cuba",600,"Papayas","Area harvested",2018,5973
"3093",49,"Cuba",574,"Pineapples","Area harvested",2018,6932
